"Sanction Counts, Trend"
"All Districts"

"",,,"Year",,,,
"Woodbridge School District","=""1670011""","In-School Suspension","*","*",0,0,0
"Woodbridge School District","=""1670011""","Out-of-School Suspension","*",0,"*","*","*"
"Woodbridge School District","=""1670011""","Expulsion",0,"*",0,0,0
"Woodbridge School District","=""1670011""","Bus Suspension",0,0,0,0,0
"Woodstock Academy District","=""9030022""","In-School Suspension",186,93,99,90,61
"Woodstock Academy District","=""9030022""","Out-of-School Suspension",23,9,15,35,40
"Woodstock Academy District","=""9030022""","Expulsion",9,8,8,18,9
"Woodstock Academy District","=""9030022""","Bus Suspension",0,0,0,0,0
"Woodstock School District","=""1690011""","In-School Suspension",24,22,14,24,19
"Woodstock School District","=""1690011""","Out-of-School Suspension",0,8,"*",8,"*"
"Woodstock School District","=""1690011""","Expulsion",0,0,0,0,0
"Woodstock School District","=""1690011""","Bus Suspension","*","*",0,0,"*"

